Date,1 USD -> LKR,1 LKR -> USD,,,,,,,
4/18/2022,313.67,0.0032,,,,,,,
4/12/2022,313.67,0.0032,,,,,,,
4/11/2022,311.675,0.0032,,,,,,,
4/8/2022,299,0.0033,,,,,,,
4/7/2022,299.8125,0.0033,,,,,,,
4/6/2022,307.7891,0.0032,,,,,,,
4/5/2022,307.7891,0.0032,,,,,,,
4/4/2022,310.8571,0.0032,,,,,,,
4/1/2022,299,0.0033,,,,,,,
3/31/2022,299,0.0033,,,,,,,
3/30/2022,306.0796,0.0033,,,,,,,
3/29/2022,294.9843,0.0034,,,,,,,
3/28/2022,294.9843,0.0034,,,,,,,
3/25/2022,290,0.0034,,,,,,,
3/24/2022,280,0.0036,,,,,,,
3/23/2022,280.42,0.0036,,,,,,,
3/22/2022,280,0.0036,,,,,,,
3/21/2022,275,0.0036,,,,,,,
3/18/2022,267.8769,0.0037,,,,,,,
3/16/2022,267.8621,0.0037,,,,,,,
3/15/2022,263.33,0.0038,,,,,,,
3/14/2022,251.9685,0.004,,,,,,,
3/11/2022,251.9685,0.004,,,,,,,
3/10/2022,229.3358,0.0044,,,,,,,
3/9/2022,229.5,0.0044,,,,,,,
3/8/2022,202.0909,0.0049,,,,,,,
3/7/2022,202.04,0.0049,,,,,,,
3/4/2022,201.6305,0.005,,,,,,,
3/3/2022,202,0.005,,,,,,,
3/2/2022,201.8979,0.005,,,,,,,
2/28/2022,201.0571,0.005,,,,,,,
2/25/2022,202.33,0.0049,,,,,,,
2/24/2022,201.1908,0.005,,,,,,,
2/23/2022,201.1908,0.005,,,,,,,
2/22/2022,202,0.005,,,,,,,
2/21/2022,201.9298,0.005,,,,,,,
2/18/2022,202.1141,0.0049,,,,,,,
2/17/2022,202.0123,0.005,,,,,,,
2/15/2022,201,0.005,,,,,,,
2/14/2022,201.0142,0.005,,,,,,,
2/11/2022,202,0.005,,,,,,,
2/10/2022,201.9637,0.005,,,,,,,
2/9/2022,202.0659,0.0049,,,,,,,
2/8/2022,202.4091,0.0049,,,,,,,
2/7/2022,202,0.005,,,,,,,
2/3/2022,201.5833,0.005,,,,,,,
2/2/2022,201.4205,0.005,,,,,,,
2/1/2022,201.97,0.005,,,,,,,
1/31/2022,201.191,0.005,,,,,,,
1/28/2022,201.191,0.005,,,,,,,
1/27/2022,202,0.005,,,,,,,
1/26/2022,201.5882,0.005,,,,,,,
1/25/2022,202.0323,0.0049,,,,,,,
1/24/2022,202,0.005,,,,,,,
1/21/2022,202.75,0.0049,,,,,,,
1/20/2022,201.053,0.005,,,,,,,
1/19/2022,201.9442,0.005,,,,,,,
1/18/2022,201.9442,0.005,,,,,,,
1/13/2022,201.7844,0.005,,,,,,,
1/12/2022,200.9798,0.005,,,,,,,
1/11/2022,200.945,0.005,,,,,,,
1/10/2022,201.9011,0.005,,,,,,,
1/7/2022,201.3347,0.005,,,,,,,
1/6/2022,201.048,0.005,,,,,,,
1/5/2022,201.7081,0.005,,,,,,,
1/4/2022,200,0.005,,,,,,,
1/3/2022,200.4338,0.005,,,,,,,
12/31/2021,200.4338,0.005,,,,,,,
12/30/2021,203,0.0049,,,,,,,
12/29/2021,201,0.005,,,,,,,
12/28/2021,201.5032,0.005,,,,,,,
12/27/2021,200.918,0.005,,,,,,,
12/24/2021,200.918,0.005,,,,,,,
12/23/2021,200.7232,0.005,,,,,,,
12/22/2021,201.3214,0.005,,,,,,,
12/21/2021,201.51,0.005,,,,,,,
12/20/2021,203,0.0049,,,,,,,
12/17/2021,201.5384,0.005,,,,,,,
12/16/2021,200.6717,0.005,,,,,,,
12/15/2021,201.873,0.005,,,,,,,
12/14/2021,201.873,0.005,,,,,,,
12/13/2021,201.3297,0.005,,,,,,,
12/10/2021,201.0603,0.005,,,,,,,
12/9/2021,201.2222,0.005,,,,,,,
12/8/2021,201.5945,0.005,,,,,,,
12/7/2021,200.01,0.005,,,,,,,
12/6/2021,202.25,0.0049,,,,,,,
12/3/2021,200.4453,0.005,,,,,,,
12/2/2021,201.9333,0.005,,,,,,,
12/1/2021,202.0474,0.0049,,,,,,,
11/30/2021,202.0474,0.0049,,,,,,,
11/29/2021,201.7582,0.005,,,,,,,
11/26/2021,201.2131,0.005,,,,,,,
11/25/2021,200.9721,0.005,,,,,,,
11/24/2021,200.7778,0.005,,,,,,,
11/23/2021,202.4167,0.0049,,,,,,,
11/22/2021,202.2,0.0049,,,,,,,
11/19/2021,202.192,0.0049,,,,,,,
11/17/2021,201.3428,0.005,,,,,,,
11/16/2021,202.05,0.0049,,,,,,,
11/15/2021,202.05,0.0049,,,,,,,
11/12/2021,202.3478,0.0049,,,,,,,
11/11/2021,201.4145,0.005,,,,,,,
11/10/2021,202.3848,0.0049,,,,,,,
11/9/2021,202.0549,0.0049,,,,,,,
11/8/2021,200.3103,0.005,,,,,,,
11/5/2021,202.6244,0.0049,,,,,,,
11/3/2021,202.5566,0.0049,,,,,,,
11/2/2021,202.4998,0.0049,,,,,,,
11/1/2021,201.95,0.005,,,,,,,
10/29/2021,201.8705,0.005,,,,,,,
10/28/2021,200.0311,0.005,,,,,,,
10/27/2021,202.2092,0.0049,,,,,,,
10/26/2021,203,0.0049,,,,,,,
10/25/2021,201.9836,0.005,,,,,,,
10/22/2021,201.0455,0.005,,,,,,,
10/21/2021,200.5117,0.005,,,,,,,
10/18/2021,200.093,0.005,,,,,,,
10/15/2021,201.25,0.005,,,,,,,
10/14/2021,200.0018,0.005,,,,,,,
10/13/2021,200,0.005,,,,,,,
10/12/2021,202.4,0.0049,,,,,,,
10/11/2021,202.4,0.0049,,,,,,,
10/8/2021,202.98,0.0049,,,,,,,
10/7/2021,200.035,0.005,,,,,,,
10/6/2021,200.06,0.005,,,,,,,
10/5/2021,200,0.005,,,,,,,
10/4/2021,200.14,0.005,,,,,,,
10/1/2021,200.6959,0.005,,,,,,,
9/30/2021,199.9857,0.005,,,,,,,
9/29/2021,199.9857,0.005,,,,,,,
9/28/2021,200.0335,0.005,,,,,,,
9/27/2021,200,0.005,,,,,,,
9/24/2021,200.2591,0.005,,,,,,,
9/23/2021,199.9,0.005,,,,,,,
9/22/2021,199.6314,0.005,,,,,,,
9/21/2021,199.933,0.005,,,,,,,
9/17/2021,200,0.005,,,,,,,
9/16/2021,200.0063,0.005,,,,,,,
9/15/2021,200,0.005,,,,,,,
9/14/2021,200,0.005,,,,,,,
9/13/2021,200,0.005,,,,,,,
9/10/2021,200,0.005,,,,,,,
9/9/2021,199.9815,0.005,,,,,,,
9/8/2021,199.95,0.005,,,,,,,
9/7/2021,207.3455,0.0048,,,,,,,
9/6/2021,207.3455,0.0048,,,,,,,
9/3/2021,207.3455,0.0048,,,,,,,
9/2/2021,210,0.0048,,,,,,,
9/1/2021,210,0.0048,,,,,,,
8/31/2021,210,0.0048,,,,,,,
8/30/2021,202.6164,0.0049,,,,,,,
8/27/2021,200,0.005,,,,,,,
8/26/2021,199.95,0.005,,,,,,,
8/25/2021,199.9,0.005,,,,,,,
8/24/2021,199.9,0.005,,,,,,,
8/23/2021,199.9,0.005,,,,,,,
8/20/2021,199.9,0.005,,,,,,,
8/19/2021,199.9,0.005,,,,,,,
8/18/2021,199.9,0.005,,,,,,,
8/17/2021,199.9217,0.005,,,,,,,
8/16/2021,199.98,0.005,,,,,,,
8/13/2021,199.916,0.005,,,,,,,
8/12/2021,199.916,0.005,,,,,,,
8/11/2021,199.916,0.005,,,,,,,
8/10/2021,199.9,0.005,,,,,,,
8/9/2021,199.9075,0.005,,,,,,,
8/6/2021,199.9,0.005,,,,,,,
8/5/2021,199.9,0.005,,,,,,,
8/4/2021,199.9,0.005,,,,,,,
8/3/2021,199.9,0.005,,,,,,,
8/2/2021,199.9,0.005,,,,,,,
7/30/2021,199.9,0.005,,,,,,,
7/29/2021,199.9033,0.005,,,,,,,
7/28/2021,199.9,0.005,,,,,,,
7/27/2021,199.9076,0.005,,,,,,,
7/26/2021,199.9329,0.005,,,,,,,
7/22/2021,199.9,0.005,,,,,,,
7/20/2021,199.9019,0.005,,,,,,,
7/19/2021,199.8942,0.005,,,,,,,
7/16/2021,199.9,0.005,,,,,,,
7/15/2021,199.8998,0.005,,,,,,,
7/14/2021,199.9,0.005,,,,,,,
7/13/2021,199.9,0.005,,,,,,,
7/12/2021,199.9056,0.005,,,,,,,
7/9/2021,199.9,0.005,,,,,,,
7/8/2021,199.9,0.005,,,,,,,
7/7/2021,199.9,0.005,,,,,,,
7/6/2021,199.9,0.005,,,,,,,
7/5/2021,199.9079,0.005,,,,,,,
7/2/2021,200.5222,0.005,,,,,,,
7/1/2021,200.78,0.005,,,,,,,
6/30/2021,201.1381,0.005,,,,,,,
6/29/2021,199.9005,0.005,,,,,,,
6/28/2021,199.8904,0.005,,,,,,,
6/25/2021,199.8664,0.005,,,,,,,
6/23/2021,199.8938,0.005,,,,,,,
6/22/2021,199.9083,0.005,,,,,,,
6/21/2021,199.8743,0.005,,,,,,,
6/18/2021,199.8265,0.005,,,,,,,
6/17/2021,199.8643,0.005,,,,,,,
6/16/2021,199.7238,0.005,,,,,,,
6/15/2021,199.5,0.005,,,,,,,
6/14/2021,199.8891,0.005,,,,,,,
6/11/2021,199.7609,0.005,,,,,,,
6/10/2021,199.6761,0.005,,,,,,,
6/9/2021,199.825,0.005,,,,,,,
6/8/2021,199.695,0.005,,,,,,,
6/7/2021,199.6853,0.005,,,,,,,
6/4/2021,199.6853,0.005,,,,,,,
6/3/2021,199.5342,0.005,,,,,,,
6/2/2021,199.5,0.005,,,,,,,
6/1/2021,199.5,0.005,,,,,,,
5/31/2021,199.5,0.005,,,,,,,
5/28/2021,199.5632,0.005,,,,,,,
5/25/2021,199.5057,0.005,,,,,,,
5/24/2021,199.6668,0.005,,,,,,,
5/21/2021,199.9,0.005,,,,,,,
5/20/2021,199.6625,0.005,,,,,,,
5/19/2021,199.6716,0.005,,,,,,,
5/18/2021,199.7873,0.005,,,,,,,
5/17/2021,199.5,0.005,,,,,,,
5/13/2021,199.5,0.005,,,,,,,
5/12/2021,199.5695,0.005,,,,,,,
5/11/2021,199.5817,0.005,,,,,,,
5/10/2021,199.5062,0.005,,,,,,,
5/7/2021,199.5155,0.005,,,,,,,
5/6/2021,199.5887,0.005,,,,,,,
5/5/2021,199.5872,0.005,,,,,,,
5/4/2021,199.6915,0.005,,,,,,,
5/3/2021,199.2275,0.005,,,,,,,
4/30/2021,199.5437,0.005,,,,,,,
4/29/2021,199.75,0.005,,,,,,,
4/28/2021,197.5,0.0051,,,,,,,
4/27/2021,197.5,0.0051,,,,,,,
4/23/2021,191.9368,0.0052,,,,,,,
4/22/2021,192,0.0052,,,,,,,
4/21/2021,191.881,0.0052,,,,,,,
4/20/2021,191.9721,0.0052,,,,,,,
4/19/2021,194.4485,0.0051,,,,,,,
4/16/2021,199.9346,0.005,,,,,,,
4/15/2021,200,0.005,,,,,,,
4/12/2021,199.91,0.005,,,,,,,
4/9/2021,199.8744,0.005,,,,,,,
4/8/2021,200.0184,0.005,,,,,,,
4/7/2021,199.005,0.005,,,,,,,
4/6/2021,199.75,0.005,,,,,,,
4/5/2021,199.375,0.005,,,,,,,
4/1/2021,199.2153,0.005,,,,,,,
3/31/2021,199.0377,0.005,,,,,,,
3/30/2021,199.4353,0.005,,,,,,,
3/29/2021,198.1705,0.005,,,,,,,
3/26/2021,198.445,0.005,,,,,,,
3/25/2021,198,0.0051,,,,,,,
3/24/2021,198.953,0.005,,,,,,,
3/23/2021,197.7692,0.0051,,,,,,,
3/22/2021,197.4667,0.0051,,,,,,,
3/19/2021,199.2803,0.005,,,,,,,
3/18/2021,197.45,0.0051,,,,,,,
3/17/2021,198.4945,0.005,,,,,,,
3/16/2021,196.775,0.0051,,,,,,,
3/15/2021,196.0383,0.0051,,,,,,,
3/12/2021,196.5333,0.0051,,,,,,,
3/10/2021,195.9905,0.0051,,,,,,,
3/9/2021,195.5,0.0051,,,,,,,
3/8/2021,195.5,0.0051,,,,,,,
3/5/2021,195.3636,0.0051,,,,,,,
3/4/2021,195.2692,0.0051,,,,,,,
3/3/2021,195.6288,0.0051,,,,,,,
3/2/2021,194.5,0.0051,,,,,,,
3/1/2021,194.0149,0.0052,,,,,,,
2/25/2021,194.0119,0.0052,,,,,,,
2/24/2021,194.056,0.0052,,,,,,,
2/23/2021,194.2126,0.0051,,,,,,,
2/22/2021,194.8257,0.0051,,,,,,,
2/19/2021,194.85,0.0051,,,,,,,
2/18/2021,194.85,0.0051,,,,,,,
2/17/2021,194.958,0.0051,,,,,,,
2/16/2021,193.9717,0.0052,,,,,,,
2/15/2021,193.9717,0.0052,,,,,,,
2/12/2021,194.625,0.0051,,,,,,,
2/11/2021,194.5,0.0051,,,,,,,
2/10/2021,194.309,0.0051,,,,,,,
2/9/2021,194.358,0.0051,,,,,,,
2/8/2021,193.7369,0.0052,,,,,,,
2/5/2021,194.4118,0.0051,,,,,,,
2/3/2021,194.0008,0.0052,,,,,,,
2/2/2021,192.5656,0.0052,,,,,,,
2/1/2021,190.9824,0.0052,,,,,,,
1/29/2021,194.3948,0.0051,,,,,,,
1/27/2021,195.863,0.0051,,,,,,,
1/26/2021,196.1519,0.0051,,,,,,,
1/25/2021,196.8017,0.0051,,,,,,,
1/22/2021,196.425,0.0051,,,,,,,
1/21/2021,194.798,0.0051,,,,,,,
1/20/2021,194.798,0.0051,,,,,,,
1/19/2021,193.6458,0.0052,,,,,,,
1/18/2021,192.7447,0.0052,,,,,,,
1/15/2021,191.0367,0.0052,,,,,,,
1/13/2021,186.994,0.0053,,,,,,,
1/12/2021,187,0.0053,,,,,,,
1/11/2021,187.5251,0.0053,,,,,,,
1/8/2021,185.5,0.0054,,,,,,,
1/7/2021,185,0.0054,,,,,,,
1/6/2021,185,0.0054,,,,,,,
1/5/2021,185,0.0054,,,,,,,
1/4/2021,185.275,0.0054,,,,,,,
1/1/2021,185.3906,0.0054,,,,,,,
12/31/2020,186.4082,0.0054,,,,,,,
12/30/2020,187.9667,0.0053,,,,,,,
12/28/2020,190.2846,0.0053,,,,,,,
12/24/2020,190.2188,0.0053,,,,,,,
12/23/2020,189.2842,0.0053,,,,,,,
12/22/2020,187.7,0.0053,,,,,,,
12/21/2020,187.86,0.0053,,,,,,,
12/18/2020,187.878,0.0053,,,,,,,
12/17/2020,188.0686,0.0053,,,,,,,
12/16/2020,187.8877,0.0053,,,,,,,
12/15/2020,186.7323,0.0054,,,,,,,
12/14/2020,186.02,0.0054,,,,,,,
12/11/2020,185.9087,0.0054,,,,,,,
12/10/2020,185.9231,0.0054,,,,,,,
12/9/2020,186.1692,0.0054,,,,,,,
12/8/2020,186.2349,0.0054,,,,,,,
12/7/2020,185.4773,0.0054,,,,,,,
12/4/2020,186.5279,0.0054,,,,,,,
12/3/2020,186.8761,0.0054,,,,,,,
12/2/2020,185.6,0.0054,,,,,,,
12/1/2020,185.8,0.0054,,,,,,,
11/30/2020,184.9601,0.0054,,,,,,,
11/27/2020,185.2192,0.0054,,,,,,,
11/26/2020,185.5071,0.0054,,,,,,,
11/25/2020,185.4,0.0054,,,,,,,
11/24/2020,185.4844,0.0054,,,,,,,
11/23/2020,185.1174,0.0054,,,,,,,
11/20/2020,184.6405,0.0054,,,,,,,
11/19/2020,184.9321,0.0054,,,,,,,
11/18/2020,184.9,0.0054,,,,,,,
11/17/2020,185.0098,0.0054,,,,,,,
11/16/2020,184.6106,0.0054,,,,,,,
11/13/2020,184.6036,0.0054,,,,,,,
11/12/2020,184.5985,0.0054,,,,,,,
11/11/2020,184.5183,0.0054,,,,,,,
11/10/2020,184.6113,0.0054,,,,,,,
11/9/2020,184.4664,0.0054,,,,,,,
11/6/2020,184.437,0.0054,,,,,,,
11/5/2020,184.3855,0.0054,,,,,,,
11/4/2020,184.431,0.0054,,,,,,,
11/3/2020,184.4256,0.0054,,,,,,,
11/2/2020,184.2938,0.0054,,,,,,,
10/29/2020,184.2769,0.0054,,,,,,,
10/28/2020,184.2983,0.0054,,,,,,,
10/27/2020,184.3315,0.0054,,,,,,,
10/26/2020,184.5397,0.0054,,,,,,,
10/23/2020,184.3012,0.0054,,,,,,,
10/22/2020,184.3514,0.0054,,,,,,,
10/21/2020,184.4198,0.0054,,,,,,,
10/20/2020,184.3122,0.0054,,,,,,,
10/19/2020,184.3203,0.0054,,,,,,,
10/16/2020,184.6942,0.0054,,,,,,,
10/15/2020,184.6039,0.0054,,,,,,,
10/14/2020,184.2721,0.0054,,,,,,,
10/13/2020,184.1919,0.0054,,,,,,,
10/12/2020,184.1909,0.0054,,,,,,,
10/9/2020,184.1916,0.0054,,,,,,,
10/8/2020,184.4723,0.0054,,,,,,,
10/7/2020,184.7127,0.0054,,,,,,,
10/6/2020,184.7631,0.0054,,,,,,,
10/5/2020,184.5675,0.0054,,,,,,,
10/2/2020,184.9467,0.0054,,,,,,,
9/30/2020,185.5224,0.0054,,,,,,,
9/29/2020,185.2765,0.0054,,,,,,,
9/28/2020,185.1969,0.0054,,,,,,,
9/25/2020,185.0175,0.0054,,,,,,,
9/24/2020,185.0959,0.0054,,,,,,,
9/23/2020,185.3808,0.0054,,,,,,,
9/22/2020,185.5337,0.0054,,,,,,,
9/21/2020,185.3935,0.0054,,,,,,,
9/18/2020,184.9621,0.0054,,,,,,,
9/17/2020,184.8888,0.0054,,,,,,,
9/16/2020,184.4109,0.0054,,,,,,,
9/15/2020,184.2087,0.0054,,,,,,,
9/14/2020,184.5487,0.0054,,,,,,,
9/11/2020,184.736,0.0054,,,,,,,
9/10/2020,184.3531,0.0054,,,,,,,
9/9/2020,184.3959,0.0054,,,,,,,
9/8/2020,184.7814,0.0054,,,,,,,
9/7/2020,185.2125,0.0054,,,,,,,
9/4/2020,185.2317,0.0054,,,,,,,
9/3/2020,185.4189,0.0054,,,,,,,
9/2/2020,186.1004,0.0054,,,,,,,
8/31/2020,186.1578,0.0054,,,,,,,
8/28/2020,186.2504,0.0054,,,,,,,
8/27/2020,186.3253,0.0054,,,,,,,
8/26/2020,186.1231,0.0054,,,,,,,
8/25/2020,184.7242,0.0054,,,,,,,
8/24/2020,184.1213,0.0054,,,,,,,
8/21/2020,186.0642,0.0054,,,,,,,
8/20/2020,185.2732,0.0054,,,,,,,
8/19/2020,184.0783,0.0054,,,,,,,
8/18/2020,183.3052,0.0055,,,,,,,
8/17/2020,182.8155,0.0055,,,,,,,
8/14/2020,182.645,0.0055,,,,,,,
8/13/2020,183.4614,0.0055,,,,,,,
8/12/2020,184.2772,0.0054,,,,,,,
8/11/2020,184.8127,0.0054,,,,,,,
8/10/2020,185.3294,0.0054,,,,,,,
8/7/2020,185.4435,0.0054,,,,,,,
8/6/2020,185.5025,0.0054,,,,,,,
8/5/2020,185.5532,0.0054,,,,,,,
8/4/2020,185.6137,0.0054,,,,,,,
7/31/2020,185.6769,0.0054,,,,,,,
7/30/2020,185.7224,0.0054,,,,,,,
7/29/2020,185.7586,0.0054,,,,,,,
7/28/2020,185.7498,0.0054,,,,,,,
7/27/2020,185.7681,0.0054,,,,,,,
7/24/2020,185.7495,0.0054,,,,,,,
7/23/2020,185.7909,0.0054,,,,,,,
7/22/2020,185.776,0.0054,,,,,,,
7/21/2020,185.7477,0.0054,,,,,,,
7/20/2020,185.7792,0.0054,,,,,,,
7/17/2020,185.8043,0.0054,,,,,,,
7/16/2020,185.8084,0.0054,,,,,,,
7/15/2020,185.8384,0.0054,,,,,,,
7/14/2020,185.9109,0.0054,,,,,,,
7/13/2020,185.8664,0.0054,,,,,,,
7/10/2020,185.7142,0.0054,,,,,,,
7/9/2020,185.8278,0.0054,,,,,,,
7/8/2020,185.8464,0.0054,,,,,,,
7/7/2020,185.8686,0.0054,,,,,,,
7/6/2020,185.9691,0.0054,,,,,,,
7/3/2020,186.0915,0.0054,,,,,,,
7/2/2020,186.2482,0.0054,,,,,,,
7/1/2020,186.2067,0.0054,,,,,,,
6/30/2020,186.2292,0.0054,,,,,,,
6/29/2020,186.1179,0.0054,,,,,,,
6/26/2020,186.44,0.0054,,,,,,,
6/25/2020,186.5942,0.0054,,,,,,,
6/24/2020,186.6693,0.0054,,,,,,,
6/23/2020,186.603,0.0054,,,,,,,
6/22/2020,186.5972,0.0054,,,,,,,
6/19/2020,186.5611,0.0054,,,,,,,
6/18/2020,186.6082,0.0054,,,,,,,
6/17/2020,185.9544,0.0054,,,,,,,
6/16/2020,185.6585,0.0054,,,,,,,
6/15/2020,185.1799,0.0054,,,,,,,
6/12/2020,185.1677,0.0054,,,,,,,
6/11/2020,185.1107,0.0054,,,,,,,
6/10/2020,185.0856,0.0054,,,,,,,
6/9/2020,185.0714,0.0054,,,,,,,
6/8/2020,185.4808,0.0054,,,,,,,
6/4/2020,185.7939,0.0054,,,,,,,
6/3/2020,185.8628,0.0054,,,,,,,
6/2/2020,186.1136,0.0054,,,,,,,
6/1/2020,186.1456,0.0054,,,,,,,
5/29/2020,186.2865,0.0054,,,,,,,
5/28/2020,186.1153,0.0054,,,,,,,
5/27/2020,186.081,0.0054,,,,,,,
5/26/2020,185.6954,0.0054,,,,,,,
5/22/2020,186.9062,0.0054,,,,,,,
5/21/2020,187.2876,0.0053,,,,,,,
5/20/2020,187.6121,0.0053,,,,,,,
5/19/2020,187.59,0.0053,,,,,,,
5/18/2020,187.9868,0.0053,,,,,,,
5/15/2020,188.0186,0.0053,,,,,,,
5/14/2020,188.1954,0.0053,,,,,,,
5/13/2020,188.4262,0.0053,,,,,,,
5/12/2020,188.1075,0.0053,,,,,,,
5/11/2020,188.3479,0.0053,,,,,,,
5/6/2020,188.952,0.0053,,,,,,,
5/5/2020,190.1281,0.0053,,,,,,,
5/4/2020,191.9692,0.0052,,,,,,,
4/30/2020,192.85,0.0052,,,,,,,
4/29/2020,192.7667,0.0052,,,,,,,
4/28/2020,192.5,0.0052,,,,,,,
4/27/2020,192,0.0052,,,,,,,
4/24/2020,192,0.0052,,,,,,,
4/23/2020,192.72,0.0052,,,,,,,
4/22/2020,192.6909,0.0052,,,,,,,
4/21/2020,194.8458,0.0051,,,,,,,
4/20/2020,191.7233,0.0052,,,,,,,
4/17/2020,192.6776,0.0052,,,,,,,
4/16/2020,191.6919,0.0052,,,,,,,
4/15/2020,192.9366,0.0052,,,,,,,
4/9/2020,199.7543,0.005,,,,,,,
4/8/2020,198.4216,0.005,,,,,,,
4/6/2020,194.8023,0.0051,,,,,,,
4/3/2020,191,0.0052,,,,,,,
4/2/2020,190,0.0053,,,,,,,
4/1/2020,190.1563,0.0053,,,,,,,
3/31/2020,188.6236,0.0053,,,,,,,
3/30/2020,190.5,0.0052,,,,,,,
3/27/2020,189.25,0.0053,,,,,,,
3/26/2020,189.25,0.0053,,,,,,,
3/25/2020,189.25,0.0053,,,,,,,
3/24/2020,187,0.0053,,,,,,,
3/23/2020,187,0.0053,,,,,,,
3/20/2020,186.9384,0.0053,,,,,,,
3/19/2020,184.9298,0.0054,,,,,,,
3/18/2020,185.0854,0.0054,,,,,,,
3/17/2020,183.6968,0.0054,,,,,,,
3/13/2020,182.8203,0.0055,,,,,,,
3/12/2020,182.4348,0.0055,,,,,,,
3/11/2020,182.4495,0.0055,,,,,,,
3/10/2020,181.8312,0.0055,,,,,,,
3/6/2020,181.9223,0.0055,,,,,,,
3/5/2020,182.0347,0.0055,,,,,,,
3/4/2020,182.1086,0.0055,,,,,,,
3/3/2020,182.0821,0.0055,,,,,,,
3/2/2020,181.9261,0.0055,,,,,,,
2/28/2020,181.8071,0.0055,,,,,,,
2/27/2020,181.687,0.0055,,,,,,,
2/26/2020,181.7458,0.0055,,,,,,,
2/25/2020,181.7795,0.0055,,,,,,,
2/24/2020,181.8423,0.0055,,,,,,,
2/20/2020,181.8976,0.0055,,,,,,,
2/19/2020,181.6199,0.0055,,,,,,,
2/18/2020,181.5334,0.0055,,,,,,,
2/17/2020,181.4757,0.0055,,,,,,,
2/14/2020,181.4571,0.0055,,,,,,,
2/13/2020,181.4481,0.0055,,,,,,,
2/12/2020,181.424,0.0055,,,,,,,
2/11/2020,181.4241,0.0055,,,,,,,
2/10/2020,181.3709,0.0055,,,,,,,
2/7/2020,181.3408,0.0055,,,,,,,
2/6/2020,181.3973,0.0055,,,,,,,
2/5/2020,181.4781,0.0055,,,,,,,
2/3/2020,181.4017,0.0055,,,,,,,
1/31/2020,181.5857,0.0055,,,,,,,
1/30/2020,181.4984,0.0055,,,,,,,
1/29/2020,181.5348,0.0055,,,,,,,
1/28/2020,181.5275,0.0055,,,,,,,
1/27/2020,181.4427,0.0055,,,,,,,
1/24/2020,181.4156,0.0055,,,,,,,
1/23/2020,181.4718,0.0055,,,,,,,
1/22/2020,181.3344,0.0055,,,,,,,
1/21/2020,181.3382,0.0055,,,,,,,
1/20/2020,181.3097,0.0055,,,,,,,
1/17/2020,181.3814,0.0055,,,,,,,
1/16/2020,181.5279,0.0055,,,,,,,
1/14/2020,181.3012,0.0055,,,,,,,
1/13/2020,181.4054,0.0055,,,,,,,
1/9/2020,181.4217,0.0055,,,,,,,
1/8/2020,181.3102,0.0055,,,,,,,
1/7/2020,181.4523,0.0055,,,,,,,
1/6/2020,181.3198,0.0055,,,,,,,
1/3/2020,181.3687,0.0055,,,,,,,
1/2/2020,181.028,0.0055,,,,,,,
1/1/2020,181.5011,0.0055,,,,,,,
12/31/2019,181.634,0.0055,,,,,,,
12/30/2019,181.3597,0.0055,,,,,,,
12/27/2019,181.3709,0.0055,,,,,,,
12/26/2019,181.3985,0.0055,,,,,,,
12/24/2019,181.294,0.0055,,,,,,,
12/23/2019,181.3806,0.0055,,,,,,,
12/20/2019,181.3295,0.0055,,,,,,,
12/19/2019,181.1935,0.0055,,,,,,,
12/18/2019,181.1156,0.0055,,,,,,,
12/17/2019,181.2795,0.0055,,,,,,,
12/16/2019,181.0586,0.0055,,,,,,,
12/13/2019,180.8635,0.0055,,,,,,,
12/12/2019,181.1914,0.0055,,,,,,,
12/10/2019,181.2534,0.0055,,,,,,,
12/9/2019,181.4231,0.0055,,,,,,,
12/6/2019,181.2836,0.0055,,,,,,,
12/5/2019,181.3196,0.0055,,,,,,,
12/4/2019,181.4671,0.0055,,,,,,,
12/3/2019,180.9742,0.0055,,,,,,,
12/2/2019,180.8879,0.0055,,,,,,,
11/29/2019,180.4323,0.0055,,,,,,,
11/28/2019,181.001,0.0055,,,,,,,
11/27/2019,181.1855,0.0055,,,,,,,
11/26/2019,180.491,0.0055,,,,,,,
11/25/2019,179.9723,0.0056,,,,,,,
11/22/2019,179.4674,0.0056,,,,,,,
11/21/2019,179.1466,0.0056,,,,,,,
11/20/2019,179.2694,0.0056,,,,,,,
11/19/2019,179.9096,0.0056,,,,,,,
11/18/2019,180.2128,0.0055,,,,,,,
11/15/2019,180.2548,0.0055,,,,,,,
11/14/2019,180.1982,0.0055,,,,,,,
11/13/2019,180.6983,0.0055,,,,,,,
11/8/2019,180.9083,0.0055,,,,,,,
11/7/2019,180.5518,0.0055,,,,,,,
11/6/2019,180.0088,0.0056,,,,,,,
11/5/2019,180.7581,0.0055,,,,,,,
11/4/2019,181.2844,0.0055,,,,,,,
11/1/2019,181.3352,0.0055,,,,,,,
10/31/2019,181.6011,0.0055,,,,,,,
10/30/2019,181.5614,0.0055,,,,,,,
10/29/2019,181.4573,0.0055,,,,,,,
10/28/2019,181.3109,0.0055,,,,,,,
10/25/2019,181.1849,0.0055,,,,,,,
10/24/2019,181.4849,0.0055,,,,,,,
10/23/2019,181.6278,0.0055,,,,,,,
10/22/2019,181.8116,0.0055,,,,,,,
10/21/2019,181.9793,0.0055,,,,,,,
10/18/2019,182.0273,0.0055,,,,,,,
10/17/2019,181.8746,0.0055,,,,,,,
10/16/2019,181.7571,0.0055,,,,,,,
10/15/2019,180.7469,0.0055,,,,,,,
